,YearSampled,Pasture,Plot,Transect,Distance,AG,BOBU,C3PG,FORB,SD,WSPG,SS,OTHER,NA,Block,Treatment,Ecosite,PastureSize_ha,X,Y
3302,2021,25SE,3,1,n,117.49,759.23,0,1231.88,0,0,0,0,0,4,TGM,Loamy,127.63,523427,4517050
3303,2021,25SE,3,1,s,210.43,13.19,1222.94,136.86,1286.72,0,338.47,0,0,4,TGM,Loamy,127.63,523427,4517050
3304,2021,25SE,3,4,n,0,339.71,485.61,292.19,0,202.79,0,0,0,4,TGM,Loamy,127.63,523427,4517050
3305,2021,25SE,3,4,s,244.66,317.05,908.04,47.85,0,395.47,1088.39,0,0,4,TGM,Loamy,127.63,523427,4517050
3306,2021,25SE,4,1,n,105.49,262.26,183.04,280.35,0,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
3307,2021,25SE,4,1,s,633.46,1075.75,57.37,117.54,0,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
3308,2021,25SE,4,4,n,63.99,790.02,0,313.18,0,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
3309,2021,25SE,4,4,s,14.69,1045.88,31.27,103.93,0,0,0,0,0,4,TGM,Loamy,127.63,523245,4516870
3310,2021,26E,1,1,n,71.36,474.26,468.02,308.49,13.45,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
3311,2021,26E,1,1,s,72.6,596.86,0,681.09,1.08,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
3312,2021,26E,1,4,n,463.92,1304.26,0,4.9,6.62,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
3313,2021,26E,1,4,s,574.04,1128,4.79,35.2,6.08,0,0,0,0,3,TGM,Loamy,126.07,522142,4517670
3314,2021,26E,2,1,n,36.22,824.09,131.48,282.88,5.06,0,0,0,0,3,TGM,Loamy,126.07,521889,4517670
3315,2021,26E,2,1,s,24.27,307.53,1026.88,108.07,19.97,0,4.36,0,0,3,TGM,Loamy,126.07,521889,4517670
3316,2021,26E,2,4,n,175.56,507.52,99.94,96.34,11.14,50.38,0,0,0,3,TGM,Loamy,126.07,521889,4517670
3317,2021,26E,2,4,s,65.93,495.95,107.59,371.68,9.69,0,0,0,0,3,TGM,Loamy,126.07,521889,4517670
3318,2021,26E,3,1,n,547.18,902.23,0,64.37,11.52,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
3319,2021,26E,3,1,s,155.11,1186.13,0,0,1.08,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
3320,2021,26E,3,4,n,440.51,152.58,239.55,2579.52,0.54,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
3321,2021,26E,3,4,s,351.87,338.85,550.31,9.26,0.54,0,0,0,0,3,TGM,Loamy,126.07,521902,4517420
3322,2021,26E,4,1,n,6.51,876.02,32.4,0,0.54,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
3323,2021,26E,4,1,s,19.7,1299.53,16.25,66.09,16.15,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
3324,2021,26E,4,4,n,562.15,628.24,10.76,126.42,1.61,0,0,0,0,3,TGM,Loamy,126.07,521910,4517170
3325,2021,26E,4,4,s,76.15,934.15,80.14,188.8,1.08,64.26,0,0,0,3,TGM,Loamy,126.07,521910,4517170
3326,2021,26W,1,1,n,548.85,1729.44,20.4,21.58,20.56,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
3327,2021,26W,1,1,s,485.72,1158.84,0,136.59,1.08,4.47,0,0,0,3,AGM,Loamy,133.42,521167,4517680
3328,2021,26W,1,4,n,505.8,1265.78,66.84,3.93,0.86,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
3329,2021,26W,1,4,s,83.64,1144.2,0,849.43,0,0,0,0,0,3,AGM,Loamy,133.42,521167,4517680
3330,2021,26W,2,1,n,204.41,459.73,0,20.51,2.96,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
3331,2021,26W,2,1,s,232.12,684.91,0,81.38,1.67,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
3332,2021,26W,2,4,n,29.12,713.54,1.08,56.3,1.51,0,140.47,0,0,3,AGM,Loamy,133.42,521424,4517680
3333,2021,26W,2,4,s,70.23,67.27,1098.13,0.54,4.14,0,0,0,0,3,AGM,Loamy,133.42,521424,4517680
3334,2021,26W,3,1,n,486.1,305.43,269.69,9.26,0,15.02,0,0,0,3,AGM,Loamy,133.42,521428,4517420
3335,2021,26W,3,1,s,346.22,421.08,0,349.88,1.94,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
3336,2021,26W,3,4,n,1351.57,186.27,542.82,292.29,0,0,323.35,0,0,3,AGM,Loamy,133.42,521428,4517420
3337,2021,26W,3,4,s,515.97,597.24,124.05,161.78,0.7,0,0,0,0,3,AGM,Loamy,133.42,521428,4517420
3338,2021,26W,4,1,n,21.58,492.77,13.51,490.19,34.44,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
3339,2021,26W,4,1,s,132.45,25.08,1289.14,16.58,7.75,0,140.9,0,0,3,AGM,Loamy,133.42,521428,4517170
3340,2021,26W,4,4,n,544.92,527,135.89,220.55,4.57,134.93,1649.52,0,0,3,AGM,Loamy,133.42,521428,4517170
3341,2021,26W,4,4,s,549.93,275.02,17.92,403.92,0,0,0,0,0,3,AGM,Loamy,133.42,521428,4517170
3342,2021,28N,1,1,n,181.53,700.41,0,0,0,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3343,2021,28N,1,1,s,591.85,3.34,1037.43,0,0,117.27,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3344,2021,28N,1,4,n,27.93,676.3,131.86,44.51,4.74,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3345,2021,28N,1,4,s,18.46,144.13,1062.13,9.42,0,108.82,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3346,2021,28N,2,1,n,29.76,463.39,80.78,48.44,0,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3347,2021,28N,2,1,s,34.39,0,1694.83,0,5.11,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3348,2021,28N,2,4,n,8.07,157.96,347.51,10.87,0.54,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3349,2021,28N,2,4,s,2.85,6.57,785.39,0,6.51,11.68,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3350,2021,28N,3,1,n,410.54,412.04,446.43,160.44,0,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3351,2021,28N,3,1,s,52.9,0,1510.61,44.24,0,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3352,2021,28N,3,4,n,155.65,5.44,1088.55,31,9.53,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3353,2021,28N,3,4,s,286.43,0,915.52,0,0,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3354,2021,28N,4,1,n,726.78,0,1080.97,0,1.08,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3355,2021,28N,4,1,s,546.21,0,343.1,0,0,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3356,2021,28N,4,4,n,20.77,0,1270.57,13.56,29.17,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3357,2021,28N,4,4,s,106.94,0,1081.13,8.45,3.23,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3358,2021,31E,1,1,n,171.79,1510.12,185.62,6.08,0,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
3359,2021,31E,1,1,s,79.44,2049.4,48.44,419.09,14.37,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
3360,2021,31E,1,4,n,0,660.85,0,10.82,4.47,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
3361,2021,31E,1,4,s,0,701.43,0,194.23,0,0,0,0,0,5,TGM,Loamy,145.68,525317,4516190
3362,2021,31E,2,1,n,185.35,314.25,19.48,1606.95,0,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
3363,2021,31E,2,1,s,1310.88,510.21,8.45,753.58,0.54,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
3364,2021,31E,2,4,n,2.15,535.18,0,112,0,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
3365,2021,31E,2,4,s,148.49,619.73,0,190.36,0,0,0,0,0,5,TGM,Loamy,145.68,525619,4515800
3366,2021,31E,3,1,n,39.02,142.08,0,1102.98,0,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
3367,2021,31E,3,1,s,86.7,1407.49,24.92,470.06,8.45,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
3368,2021,31E,3,4,n,0,80.62,283.36,67.54,1.4,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
3369,2021,31E,3,4,s,0,16.95,486.1,160.97,6.46,0,0,0,0,5,TGM,Loamy,145.68,525334,4515620
3370,2021,31E,4,1,n,54.03,603.69,0,273.4,9.69,77.5,0,0,0,5,TGM,Sandy,145.68,525305,4515130
3371,2021,31E,4,1,s,17.92,786.41,24,24.49,5.44,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
3372,2021,31E,4,4,n,113.24,1771.69,0,825.97,0,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
3373,2021,31E,4,4,s,110.44,1172.3,0,2127.97,0,0,0,0,0,5,TGM,Sandy,145.68,525305,4515130
3374,2021,31W,1,1,n,633.13,75.83,622.05,16.52,1.08,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
3375,2021,31W,1,1,s,929.52,152.69,555.85,466.4,17.49,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
3376,2021,31W,1,4,n,387.5,543.36,322.81,337.02,3.23,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
3377,2021,31W,1,4,s,104.73,1663.51,212.8,65.18,13.45,0,0,0,0,5,AGM,Loamy,148.87,524259,4515910
3378,2021,31W,2,1,n,8.66,921.28,28.9,3.71,2.69,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
3379,2021,31W,2,1,s,193.91,1688.8,0,0,8.72,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
3380,2021,31W,2,4,n,0,412.37,0,1.83,0,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
3381,2021,31W,2,4,s,246.17,418.99,743.84,9.69,16.15,0,0,0,0,5,AGM,Loamy,148.87,524511,4516040
3382,2021,31W,3,1,n,0,598.96,547.29,2874.45,13.24,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
3383,2021,31W,3,1,s,0,987.8,33.05,3022.45,9.2,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
3384,2021,31W,3,4,n,84.01,30.68,2961.64,25.62,30.41,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
3385,2021,31W,3,4,s,79.01,529.69,77.34,773.39,6.89,0,0,0,0,5,AGM,Loamy,148.87,524814,4516110
3386,2021,31W,4,1,n,0,0,589.06,977.69,16.31,4.09,0,0,0,5,AGM,Sandy,148.87,524511,4515080
3387,2021,31W,4,1,s,9.69,26.53,1369.28,5.44,91.28,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
3388,2021,31W,4,4,n,286.97,141.11,752.83,30.89,46.12,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
3389,2021,31W,4,4,s,131.48,19.43,751.64,348.21,58.5,0,0,0,0,5,AGM,Sandy,148.87,524511,4515080
3390,2021,32W,1,1,n,392.45,990.17,22.34,0,2.58,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3391,2021,32W,1,1,s,118.78,849.81,0,1036.89,4.41,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3392,2021,32W,1,4,n,736.84,295.31,224.86,725.81,1.94,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3393,2021,32W,1,4,s,1354.21,513.98,0,1031.94,0.91,105.06,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3394,2021,32W,2,1,n,361.99,167.86,0,778.55,4.09,0,187.29,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3395,2021,32W,2,1,s,640.67,394.07,19,482.71,2.37,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3396,2021,32W,2,4,n,16.36,0,2523.82,161.51,9.74,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3397,2021,32W,2,4,s,280.35,33.15,77.55,1595.16,0,51.29,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3398,2021,32W,3,1,n,447.99,110.55,220.44,632.7,7.27,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3399,2021,32W,3,1,s,40.42,0,1256.36,1422.56,16.95,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3400,2021,32W,3,4,n,10.87,114.15,0,1453.45,3.55,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3401,2021,32W,3,4,s,244.13,79.6,294.61,681.25,2.42,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3402,2021,32W,4,1,n,43.7,141.76,337.56,260.33,4.52,0,90.96,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3403,2021,32W,4,1,s,56.56,297.46,157.48,344.45,1.99,132.77,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3404,2021,32W,4,4,n,27.23,1329.02,208.82,527.7,1.4,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3405,2021,32W,4,4,s,475.28,601.06,72.49,241.11,0,0,0,0,0,NA,NEW_HVY,Loamy,NA,NA,NA
3406,2021,5E,1,1,n,185.41,79.49,223.57,130.4,0,0,143,0,0,8,TGM,Loamy,126.23,526706,4522950
3407,2021,5E,1,1,s,45.59,211.46,0,590.24,0,0,221.41,0,0,8,TGM,Loamy,126.23,526706,4522950
3408,2021,5E,1,4,n,0,36.38,945.83,52.2,23.03,0,0,0,0,8,TGM,Loamy,126.23,526706,4522950
3409,2021,5E,1,4,s,0,30.46,1001.69,6.89,75.72,0,1198.4,0,0,8,TGM,Loamy,126.23,526706,4522950
3410,2021,5E,2,1,n,0,45.05,366.78,47.74,46.77,0,687.49,0,0,8,TGM,Sandy,126.23,527039,4522960
3411,2021,5E,2,1,s,0,602.78,511.82,0,139.12,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
3412,2021,5E,2,4,n,0,186.05,895.34,225.99,47.79,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
3413,2021,5E,2,4,s,0,826.08,27.77,0,5.33,0,0,0,0,8,TGM,Sandy,126.23,527039,4522960
3414,2021,5E,3,1,n,0,0,806.7,0,56.89,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
3415,2021,5E,3,1,s,0,3.82,907.67,16.15,83.42,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
3416,2021,5E,3,4,n,0,771.61,0,168.78,21.04,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
3417,2021,5E,3,4,s,0,280.24,830.92,35.63,121.04,0,0,0,0,8,TGM,Loamy,126.23,527062,4523380
3418,2021,5E,4,1,n,0,0,231.59,245.58,0,0,326.63,0,0,8,TGM,Sandy,126.23,526591,4523490
3419,2021,5E,4,1,s,0,12.81,408.11,1020.31,57.05,0,450.2,0,0,8,TGM,Sandy,126.23,526591,4523490
3420,2021,5E,4,4,n,0,656.55,107.37,34.18,8.02,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
3421,2021,5E,4,4,s,0,720.97,3.07,109.85,13.51,0,0,0,0,8,TGM,Sandy,126.23,526591,4523490
3422,2021,7NW,1,1,n,0,0,1087.91,380.61,57.1,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
3423,2021,7NW,1,1,s,0,2.8,1339.62,0,195.42,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
3424,2021,7NW,1,4,n,0,138.1,0,937.86,4.57,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
3425,2021,7NW,1,4,s,8.61,589.16,0,372.38,12.49,0,0,0,0,7,TGM,Loamy,128.67,524222,4521540
3426,2021,7NW,2,1,n,70.61,374.48,0,1017.03,16.31,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
3427,2021,7NW,2,1,s,33.31,102.47,474.96,267.54,57.43,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
3428,2021,7NW,2,4,n,76.26,201.29,13.4,677.53,13.56,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
3429,2021,7NW,2,4,s,29.65,518.44,2.64,1281.44,16.31,0,0,0,0,7,TGM,Loamy,128.67,524399,4521720
3430,2021,7NW,3,1,n,41.76,112.48,640.78,461.56,33.15,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
3431,2021,7NW,3,1,s,0,0,399.07,62.86,12.43,0,430.13,0,0,7,TGM,Sandy,128.67,524209,4521880
3432,2021,7NW,3,4,n,14.91,137.83,533.67,1220.9,31.81,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
3433,2021,7NW,3,4,s,1.72,430.07,159.14,1364.6,16.47,0,0,0,0,7,TGM,Sandy,128.67,524209,4521880
3434,2021,7NW,4,1,n,10.55,189.82,0,1001.15,9.31,0,0,0,0,7,TGM,Loamy,128.67,524306,4522120
3435,2021,7NW,4,1,s,18.3,532.87,0,1759.31,37.73,21.15,0,0,0,7,TGM,Loamy,128.67,524306,4522120
3436,2021,7NW,4,4,n,56.19,198.33,101.4,3569.26,1.88,0,0,0,0,7,TGM,Loamy,128.67,524306,4522120
3437,2021,7NW,4,4,s,143.11,85.9,474.26,267.59,4.74,0,0,0,0,7,TGM,Loamy,128.67,524306,4522120
3438,2021,7NW,5,1,n,0,0,529.64,380.61,1.45,0,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
3439,2021,7NW,5,1,s,0,27.18,937.81,4.95,128.04,0,164.31,0,0,7,TGM,Salt Flats,128.67,525076,4522460
3440,2021,7NW,5,4,n,0,0,707.46,259.14,24.22,469.63,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
3441,2021,7NW,5,4,s,0,149.03,414.68,744.97,9.42,43.22,0,0,0,7,TGM,Salt Flats,128.67,525076,4522460
3442,2021,7NW,6,1,n,0,0,1076.18,16.9,16.25,0,569.84,0,0,7,TGM,Salt Flats,128.67,525264,4522630
3443,2021,7NW,6,1,s,0,10.39,890.98,0,119.21,0,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
3444,2021,7NW,6,4,n,0,42.89,355.48,104.84,15.77,193.21,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
3445,2021,7NW,6,4,s,0,1.51,424.48,1292.15,18.24,8.66,0,0,0,7,TGM,Salt Flats,128.67,525264,4522630
3446,2021,7SE,1,1,n,82.4,1063.69,71.15,483.89,20.29,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
3447,2021,7SE,1,1,s,0,1048.94,6.62,35.79,13.35,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
3448,2021,7SE,1,4,n,33.96,904.06,111.03,171.85,22.17,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
3449,2021,7SE,1,4,s,22.44,1255.66,16.58,3.18,8.61,0,0,0,0,7,AGM,Loamy,122.76,524516,4521340
3450,2021,7SE,2,1,n,103.93,185.57,268.99,1239.3,7.37,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
3451,2021,7SE,2,1,s,20.4,869.67,30.25,94.67,14.37,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
3452,2021,7SE,2,4,n,63.45,693.9,32.29,429.7,4.31,82.94,0,0,0,7,AGM,Loamy,122.76,524768,4521590
3453,2021,7SE,2,4,s,88.59,826.99,49.24,76.85,22.93,0,0,0,0,7,AGM,Loamy,122.76,524768,4521590
3454,2021,7SE,3,1,n,179.49,72.93,773.01,33.42,7.91,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
3455,2021,7SE,3,1,s,18.89,52.42,1350.39,11.68,110.65,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
3456,2021,7SE,3,4,n,71.15,608.43,83.96,269.31,6.24,0,0,0,0,7,AGM,Loamy,122.76,524768,4521340
3457,2021,7SE,3,4,s,19.59,1317.13,0,114.8,13.24,37.4,0,0,0,7,AGM,Loamy,122.76,524768,4521340
3458,2021,7SE,4,1,n,79.65,1294.85,0,157.37,24.22,0,0,0,0,7,AGM,Sandy,122.76,524992,4521470
3459,2021,7SE,4,1,s,17.33,606.28,145.42,0,10.71,0,0,0,0,7,AGM,Sandy,122.76,524992,4521470
3460,2021,7SE,4,4,n,0,251.77,0,1940.68,5.22,148.97,0,0,0,7,AGM,Sandy,122.76,524992,4521470
3461,2021,7SE,4,4,s,82.51,119.91,317.8,579.31,14.59,64.8,0,0,0,7,AGM,Sandy,122.76,524992,4521470
3462,2021,7SE,5,1,n,108.45,0,1258.36,58.13,25.3,0,413.66,0,0,7,AGM,Salt Flats,122.76,525205,4522150
3463,2021,7SE,5,1,s,24.49,28.36,899.81,167.97,29.39,2.85,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
3464,2021,7SE,5,4,n,0,154.14,407.09,1262.23,7.59,0,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
3465,2021,7SE,5,4,s,19.54,157.21,352.57,868.11,8.5,81.16,0,0,0,7,AGM,Salt Flats,122.76,525205,4522150
3466,2021,7SE,6,1,n,0,0,536.31,0,23.03,522.7,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
3467,2021,7SE,6,1,s,0,10.33,140.68,10.6,91.33,1051.74,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
3468,2021,7SE,6,4,n,0,0,473.67,0,9.42,0,2241.53,0,0,7,AGM,Salt Flats,122.76,525379,4522330
3469,2021,7SE,6,4,s,0,6.51,22.28,3.34,377.06,1016.01,0,0,0,7,AGM,Salt Flats,122.76,525379,4522330
3470,2021,8E,1,1,n,0,142.78,518.12,6.73,0.54,0,377.22,0,0,8,AGM,Loamy,127.17,526582,4521520
3471,2021,8E,1,1,s,0,412.37,900.19,1.94,5.76,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
3472,2021,8E,1,4,n,0,1284.46,33.21,37.51,1.24,0,397.62,0,0,8,AGM,Loamy,127.17,526582,4521520
3473,2021,8E,1,4,s,0,318.83,493.9,1820.12,4.2,0,0,0,0,8,AGM,Loamy,127.17,526582,4521520
3474,2021,8E,2,1,n,0,206.24,14.64,1566.63,0.54,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
3475,2021,8E,2,1,s,1.94,310.81,158.82,688.41,1.24,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
3476,2021,8E,2,4,n,0,1536.5,165.93,0,76.64,66.36,1234.24,0,0,8,AGM,Sandy,127.17,526832,4521700
3477,2021,8E,2,4,s,0,1050.93,14.53,483.95,3.01,0,0,0,0,8,AGM,Sandy,127.17,526832,4521700
3478,2021,8E,3,1,n,0,1285.1,174.11,0,3.34,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
3479,2021,8E,3,1,s,227.98,401.6,265.76,1231.71,0.86,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
3480,2021,8E,3,4,n,0,45.32,2539.69,0,0.59,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
3481,2021,8E,3,4,s,10.12,727.86,63.24,58.61,1.94,0,0,0,0,8,AGM,Loamy,127.17,526576,4521880
3482,2021,8E,4,1,n,0,101.67,915.31,0,2.48,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
3483,2021,8E,4,1,s,0,14.75,889.91,87.62,1.35,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
3484,2021,8E,4,4,n,0,730.22,0,744.28,1.61,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
3485,2021,8E,4,4,s,0,24.38,1532.19,55.38,0.7,0,0,0,0,8,AGM,Sandy,127.17,526644,4522430
3486,2021,NH,1,1,n,407.31,238.15,289.01,485.18,7.48,0,1.72,0,0,1,AGM,Loamy,122.99,519608,4521310
3487,2021,NH,1,1,s,16.58,608.86,0,172.92,3.71,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
3488,2021,NH,1,4,n,1130.7,48.76,497.94,0,5.01,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
3489,2021,NH,1,4,s,612.74,45.05,41.01,307.69,0.54,0,0,0,0,1,AGM,Loamy,122.99,519608,4521310
3490,2021,NH,2,1,n,192.08,137.4,281.75,110.87,1.08,0,1591.93,0,0,1,AGM,Loamy,122.99,519597,4521060
3491,2021,NH,2,1,s,115.28,313.88,93.92,308.22,2.69,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
3492,2021,NH,2,4,n,620.81,42.25,486.26,57.86,1.08,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
3493,2021,NH,2,4,s,130.3,261.19,381.42,265.71,8.13,0,0,0,0,1,AGM,Loamy,122.99,519597,4521060
3494,2021,NH,3,1,n,3.88,364.84,242.35,129.22,5.49,31.16,0,0,0,1,AGM,Loamy,122.99,519343,4521060
3495,2021,NH,3,1,s,7.7,209.95,955.41,0,2.15,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
3496,2021,NH,3,4,n,679.31,347.3,38.48,4.47,19.81,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
3497,2021,NH,3,4,s,9.96,433.62,359.46,6.51,15.34,0,0,0,0,1,AGM,Loamy,122.99,519343,4521060
3498,2021,NH,4,1,n,537.39,169.26,102.9,0,6.4,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
3499,2021,NH,4,1,s,516.24,168.24,546.97,0,1.08,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
3500,2021,NH,4,4,n,107.48,0,1243.56,0,43.06,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
3501,2021,NH,4,4,s,695.89,457.25,393.8,64.69,26.1,0,0,0,0,1,AGM,Loamy,122.99,519351,4521310
3502,2022,15E,1,1,N,0,112,0,0,198.81,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
3503,2022,15E,1,1,S,0,26.43,0,0,58.5,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
3504,2022,15E,1,4,N,0,120.13,45.75,24.06,185.68,0,116.95,0,0,1,TGM,Loamy,133.06,520234,4520700
3505,2022,15E,1,4,S,0,86.7,0,68.24,22.23,0,0,0,0,1,TGM,Loamy,133.06,520234,4520700
3506,2022,15E,2,1,N,0,97.63,55.49,22.6,256.83,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
3507,2022,15E,2,1,S,0,92.68,0,12.22,160.44,15.72,0,0,0,1,TGM,Loamy,133.06,520428,4520540
3508,2022,15E,2,4,N,0,120.23,0,0,112,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
3509,2022,15E,2,4,S,0,15.18,114.37,113.07,53.44,0,0,0,0,1,TGM,Loamy,133.06,520428,4520540
3510,2022,15E,3,1,N,12.97,15.72,0,0,259.36,0,0,0,0,1,TGM,Loamy,133.06,520258,4520250
3511,2022,15E,3,1,S,7.21,156.72,6.35,3.5,122.6,0,0,0,0,1,TGM,Loamy,133.06,520258,4520250
3512,2022,15E,3,4,N,0,38.37,25.67,21.8,89.18,0,0,0,0,1,TGM,Loamy,133.06,520258,4520250
3513,2022,15E,3,4,S,0,49.46,102.96,46.72,261.29,22.93,0,0,0,1,TGM,Loamy,133.06,520258,4520250
3514,2022,15E,4,1,N,0,108.98,0,0,150.21,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
3515,2022,15E,4,1,S,0,80.24,0,32.94,93.05,0,0,0,0,1,TGM,Loamy,133.06,520358,4520020
