Row,YearSampled,Pasture,C3PGObj,Plot,Transect,Distance,Block,Treatment,Ecosite,FGCode,kgPerHa
9978,2018,25SE,MCLO,4,4,n,4,TGM,Loamy,FORB,12.3785034
9979,2018,25SE,MCLO,4,4,n,4,TGM,Loamy,SD,476.303283
9980,2018,25SE,MCLO,4,4,n,4,TGM,Loamy,SS,0
9981,2018,25SE,MCLO,4,4,n,4,TGM,Loamy,WSPG,137.239929
9982,2018,25SE,MCLO,4,4,s,4,TGM,Loamy,AG,3.2291748
9983,2018,25SE,MCLO,4,4,s,4,TGM,Loamy,BOBU,545.1923454
9984,2018,25SE,MCLO,4,4,s,4,TGM,Loamy,C3PG,7.5347412
9985,2018,25SE,MCLO,4,4,s,4,TGM,Loamy,FORB,27.4479858
9986,2018,25SE,MCLO,4,4,s,4,TGM,Loamy,SD,315.3827388
9987,2018,25SE,MCLO,4,4,s,4,TGM,Loamy,SS,0
9988,2018,25SE,MCLO,4,4,s,4,TGM,Loamy,WSPG,0
9989,2018,26E,MCLO,1,1,n,3,TGM,Loamy,AG,61.892517
9990,2018,26E,MCLO,1,1,n,3,TGM,Loamy,BOBU,172.222656
9991,2018,26E,MCLO,1,1,n,3,TGM,Loamy,C3PG,199.6706418
9992,2018,26E,MCLO,1,1,n,3,TGM,Loamy,FORB,126.476013
9993,2018,26E,MCLO,1,1,n,3,TGM,Loamy,SD,303.5424312
9994,2018,26E,MCLO,1,1,n,3,TGM,Loamy,SS,0
9995,2018,26E,MCLO,1,1,n,3,TGM,Loamy,WSPG,0
9996,2018,26E,MCLO,1,1,s,3,TGM,Loamy,AG,61.892517
9997,2018,26E,MCLO,1,1,s,3,TGM,Loamy,BOBU,219.5838864
9998,2018,26E,MCLO,1,1,s,3,TGM,Loamy,C3PG,118.9412718
9999,2018,26E,MCLO,1,1,s,3,TGM,Loamy,FORB,207.205383
10000,2018,26E,MCLO,1,1,s,3,TGM,Loamy,SD,315.3827388
10001,2018,26E,MCLO,1,1,s,3,TGM,Loamy,SS,0
10002,2018,26E,MCLO,1,1,s,3,TGM,Loamy,WSPG,0
10003,2018,26E,MCLO,1,4,n,3,TGM,Loamy,AG,215.8165158
10004,2018,26E,MCLO,1,4,n,3,TGM,Loamy,BOBU,145.8510618
10005,2018,26E,MCLO,1,4,n,3,TGM,Loamy,C3PG,1.6145874
10006,2018,26E,MCLO,1,4,n,3,TGM,Loamy,FORB,98.4898314
10007,2018,26E,MCLO,1,4,n,3,TGM,Loamy,SD,206.6671872
10008,2018,26E,MCLO,1,4,n,3,TGM,Loamy,SS,0
10009,2018,26E,MCLO,1,4,n,3,TGM,Loamy,WSPG,0
10010,2018,26E,MCLO,1,4,s,3,TGM,Loamy,AG,301.389648
10011,2018,26E,MCLO,1,4,s,3,TGM,Loamy,BOBU,216.3547116
10012,2018,26E,MCLO,1,4,s,3,TGM,Loamy,C3PG,18.836853
10013,2018,26E,MCLO,1,4,s,3,TGM,Loamy,FORB,79.6529784
10014,2018,26E,MCLO,1,4,s,3,TGM,Loamy,SD,312.153564
10015,2018,26E,MCLO,1,4,s,3,TGM,Loamy,SS,0
10016,2018,26E,MCLO,1,4,s,3,TGM,Loamy,WSPG,0
10017,2018,26E,MCLO,2,1,n,3,TGM,Loamy,AG,127.5524046
10018,2018,26E,MCLO,2,1,n,3,TGM,Loamy,BOBU,367.0495356
10019,2018,26E,MCLO,2,1,n,3,TGM,Loamy,C3PG,137.239929
10020,2018,26E,MCLO,2,1,n,3,TGM,Loamy,FORB,173.8372434
10021,2018,26E,MCLO,2,1,n,3,TGM,Loamy,SD,585.0188346
10022,2018,26E,MCLO,2,1,n,3,TGM,Loamy,SS,117.8648802
10023,2018,26E,MCLO,2,1,n,3,TGM,Loamy,WSPG,105.4863768
10024,2018,26E,MCLO,2,1,s,3,TGM,Loamy,AG,202.8998166
10025,2018,26E,MCLO,2,1,s,3,TGM,Loamy,BOBU,381.0426264
10026,2018,26E,MCLO,2,1,s,3,TGM,Loamy,C3PG,16.145874
10027,2018,26E,MCLO,2,1,s,3,TGM,Loamy,FORB,141.0072996
10028,2018,26E,MCLO,2,1,s,3,TGM,Loamy,SD,325.0702632
10029,2018,26E,MCLO,2,1,s,3,TGM,Loamy,SS,1464.968968
10030,2018,26E,MCLO,2,1,s,3,TGM,Loamy,WSPG,19.3750488
10031,2018,26E,MCLO,2,4,s,3,TGM,Loamy,AG,89.8786986
10032,2018,26E,MCLO,2,4,s,3,TGM,Loamy,BOBU,284.1673824
10033,2018,26E,MCLO,2,4,s,3,TGM,Loamy,C3PG,0
10034,2018,26E,MCLO,2,4,s,3,TGM,Loamy,FORB,331.5286128
10035,2018,26E,MCLO,2,4,s,3,TGM,Loamy,SD,356.8238154
10036,2018,26E,MCLO,2,4,s,3,TGM,Loamy,SS,0
10037,2018,26E,MCLO,2,4,s,3,TGM,Loamy,WSPG,15.6076782
10038,2018,26E,MCLO,3,1,n,3,TGM,Loamy,AG,271.788879
10039,2018,26E,MCLO,3,1,n,3,TGM,Loamy,BOBU,238.9589352
10040,2018,26E,MCLO,3,1,n,3,TGM,Loamy,C3PG,0
10041,2018,26E,MCLO,3,1,n,3,TGM,Loamy,FORB,53.2813842
10042,2018,26E,MCLO,3,1,n,3,TGM,Loamy,SD,348.2126826
10043,2018,26E,MCLO,3,1,n,3,TGM,Loamy,SS,0
10044,2018,26E,MCLO,3,1,n,3,TGM,Loamy,WSPG,9.6875244
10045,2018,26E,MCLO,3,4,n,3,TGM,Loamy,AG,29.0625732
10046,2018,26E,MCLO,3,4,n,3,TGM,Loamy,BOBU,154.4621946
10047,2018,26E,MCLO,3,4,n,3,TGM,Loamy,C3PG,165.2261106
10048,2018,26E,MCLO,3,4,n,3,TGM,Loamy,FORB,258.8721798
10049,2018,26E,MCLO,3,4,n,3,TGM,Loamy,SD,151.2330198
10050,2018,26E,MCLO,3,4,n,3,TGM,Loamy,SS,0
10051,2018,26E,MCLO,3,4,n,3,TGM,Loamy,WSPG,0
10052,2018,26E,MCLO,3,4,s,3,TGM,Loamy,AG,171.1462644
10053,2018,26E,MCLO,3,4,s,3,TGM,Loamy,BOBU,23.1424194
10054,2018,26E,MCLO,3,4,s,3,TGM,Loamy,C3PG,37.673706
10055,2018,26E,MCLO,3,4,s,3,TGM,Loamy,FORB,0
10056,2018,26E,MCLO,3,4,s,3,TGM,Loamy,SD,27.9861816
10057,2018,26E,MCLO,3,4,s,3,TGM,Loamy,SS,841.2000354
10058,2018,26E,MCLO,3,4,s,3,TGM,Loamy,WSPG,5.381958
10059,2018,26E,MCLO,4,1,n,3,TGM,Loamy,AG,164.149719
10060,2018,26E,MCLO,4,1,n,3,TGM,Loamy,BOBU,289.0111446
10061,2018,26E,MCLO,4,1,n,3,TGM,Loamy,C3PG,62.4307128
10062,2018,26E,MCLO,4,1,n,3,TGM,Loamy,FORB,0
10063,2018,26E,MCLO,4,1,n,3,TGM,Loamy,SD,351.4418574
10064,2018,26E,MCLO,4,1,n,3,TGM,Loamy,SS,0
10065,2018,26E,MCLO,4,1,n,3,TGM,Loamy,WSPG,0
10066,2018,26E,MCLO,4,1,s,3,TGM,Loamy,AG,31.2153564
10067,2018,26E,MCLO,4,1,s,3,TGM,Loamy,BOBU,265.3305294
10068,2018,26E,MCLO,4,1,s,3,TGM,Loamy,C3PG,537.6576042
10069,2018,26E,MCLO,4,1,s,3,TGM,Loamy,FORB,26.90979
10070,2018,26E,MCLO,4,1,s,3,TGM,Loamy,SD,340.6779414
10071,2018,26E,MCLO,4,1,s,3,TGM,Loamy,SS,0
10072,2018,26E,MCLO,4,1,s,3,TGM,Loamy,WSPG,0
10073,2018,26E,MCLO,4,4,n,3,TGM,Loamy,AG,231.9623898
10074,2018,26E,MCLO,4,4,n,3,TGM,Loamy,BOBU,150.694824
10075,2018,26E,MCLO,4,4,n,3,TGM,Loamy,C3PG,8.072937
10076,2018,26E,MCLO,4,4,n,3,TGM,Loamy,FORB,17.2222656
10077,2018,26E,MCLO,4,4,n,3,TGM,Loamy,SD,189.4449216
10078,2018,26E,MCLO,4,4,n,3,TGM,Loamy,SS,0
10079,2018,26E,MCLO,4,4,n,3,TGM,Loamy,WSPG,83.9585448
10080,2018,26E,MCLO,4,4,s,3,TGM,Loamy,AG,130.2433836
10081,2018,26E,MCLO,4,4,s,3,TGM,Loamy,BOBU,234.6533688
10082,2018,26E,MCLO,4,4,s,3,TGM,Loamy,C3PG,30.6771606
10083,2018,26E,MCLO,4,4,s,3,TGM,Loamy,FORB,0
10084,2018,26E,MCLO,4,4,s,3,TGM,Loamy,SD,363.282165
10085,2018,26E,MCLO,4,4,s,3,TGM,Loamy,SS,0
10086,2018,26E,MCLO,4,4,s,3,TGM,Loamy,WSPG,0
10087,2018,26W,MCLO,1,1,n,3,AGM,Loamy,AG,264.7923336
10088,2018,26W,MCLO,1,1,n,3,AGM,Loamy,BOBU,169.531677
10089,2018,26W,MCLO,1,1,n,3,AGM,Loamy,C3PG,0
10090,2018,26W,MCLO,1,1,n,3,AGM,Loamy,FORB,504.2894646
10091,2018,26W,MCLO,1,1,n,3,AGM,Loamy,SD,65.1216918
10092,2018,26W,MCLO,1,1,n,3,AGM,Loamy,SS,0
10093,2018,26W,MCLO,1,1,n,3,AGM,Loamy,WSPG,24.218811
10094,2018,26W,MCLO,1,1,s,3,AGM,Loamy,AG,92.5696776
10095,2018,26W,MCLO,1,1,s,3,AGM,Loamy,BOBU,101.1808104
10096,2018,26W,MCLO,1,1,s,3,AGM,Loamy,C3PG,263.715942
10097,2018,26W,MCLO,1,1,s,3,AGM,Loamy,FORB,111.4065306
10098,2018,26W,MCLO,1,1,s,3,AGM,Loamy,SD,54.8959716
10099,2018,26W,MCLO,1,1,s,3,AGM,Loamy,SS,90.9550902
10100,2018,26W,MCLO,1,1,s,3,AGM,Loamy,WSPG,0
10101,2018,26W,MCLO,1,4,n,3,AGM,Loamy,AG,68.8890624
10102,2018,26W,MCLO,1,4,n,3,AGM,Loamy,BOBU,259.4103756
10103,2018,26W,MCLO,1,4,n,3,AGM,Loamy,C3PG,242.18811
10104,2018,26W,MCLO,1,4,n,3,AGM,Loamy,FORB,146.9274534
10105,2018,26W,MCLO,1,4,n,3,AGM,Loamy,SD,94.184265
10106,2018,26W,MCLO,1,4,n,3,AGM,Loamy,SS,2.690979
10107,2018,26W,MCLO,1,4,n,3,AGM,Loamy,WSPG,0
10108,2018,26W,MCLO,1,4,s,3,AGM,Loamy,AG,161.45874
10109,2018,26W,MCLO,1,4,s,3,AGM,Loamy,BOBU,420.3309198
10110,2018,26W,MCLO,1,4,s,3,AGM,Loamy,C3PG,152.8476072
10111,2018,26W,MCLO,1,4,s,3,AGM,Loamy,FORB,61.892517
10112,2018,26W,MCLO,1,4,s,3,AGM,Loamy,SD,179.7573972
10113,2018,26W,MCLO,1,4,s,3,AGM,Loamy,SS,0
10114,2018,26W,MCLO,1,4,s,3,AGM,Loamy,WSPG,0
10115,2018,26W,MCLO,2,1,n,3,AGM,Loamy,AG,222.8130612
10116,2018,26W,MCLO,2,1,n,3,AGM,Loamy,BOBU,226.042236
10117,2018,26W,MCLO,2,1,n,3,AGM,Loamy,C3PG,124.3232298
10118,2018,26W,MCLO,2,1,n,3,AGM,Loamy,FORB,198.0560544
10119,2018,26W,MCLO,2,1,n,3,AGM,Loamy,SD,196.441467
10120,2018,26W,MCLO,2,1,n,3,AGM,Loamy,SS,0
10121,2018,26W,MCLO,2,1,n,3,AGM,Loamy,WSPG,159.8441526
10122,2018,26W,MCLO,2,1,s,3,AGM,Loamy,AG,87.1877196
10123,2018,26W,MCLO,2,1,s,3,AGM,Loamy,BOBU,178.6810056
10124,2018,26W,MCLO,2,1,s,3,AGM,Loamy,C3PG,340.1397456
10125,2018,26W,MCLO,2,1,s,3,AGM,Loamy,FORB,118.403076
10126,2018,26W,MCLO,2,1,s,3,AGM,Loamy,SD,116.7884886
10127,2018,26W,MCLO,2,1,s,3,AGM,Loamy,SS,0
10128,2018,26W,MCLO,2,1,s,3,AGM,Loamy,WSPG,0
10129,2018,26W,MCLO,2,4,n,3,AGM,Loamy,AG,280.4000118
10130,2018,26W,MCLO,2,4,n,3,AGM,Loamy,BOBU,382.119018
10131,2018,26W,MCLO,2,4,n,3,AGM,Loamy,C3PG,23.1424194
10132,2018,26W,MCLO,2,4,n,3,AGM,Loamy,FORB,44.6702514
10133,2018,26W,MCLO,2,4,n,3,AGM,Loamy,SD,109.7919432
10134,2018,26W,MCLO,2,4,n,3,AGM,Loamy,SS,4.3055664
10135,2018,26W,MCLO,2,4,n,3,AGM,Loamy,WSPG,0
10136,2018,26W,MCLO,2,4,s,3,AGM,Loamy,AG,57.5869506
10137,2018,26W,MCLO,2,4,s,3,AGM,Loamy,BOBU,274.479858
10138,2018,26W,MCLO,2,4,s,3,AGM,Loamy,C3PG,105.4863768
10139,2018,26W,MCLO,2,4,s,3,AGM,Loamy,FORB,37.673706
10140,2018,26W,MCLO,2,4,s,3,AGM,Loamy,SD,93.1078734
10141,2018,26W,MCLO,2,4,s,3,AGM,Loamy,SS,771.7727772
10142,2018,26W,MCLO,2,4,s,3,AGM,Loamy,WSPG,0
10143,2018,26W,MCLO,3,1,n,3,AGM,Loamy,AG,291.7021236
10144,2018,26W,MCLO,3,1,n,3,AGM,Loamy,BOBU,198.0560544
10145,2018,26W,MCLO,3,1,n,3,AGM,Loamy,C3PG,362.2057734
10146,2018,26W,MCLO,3,1,n,3,AGM,Loamy,FORB,7.5347412
10147,2018,26W,MCLO,3,1,n,3,AGM,Loamy,SD,270.1742916
10148,2018,26W,MCLO,3,1,n,3,AGM,Loamy,SS,0
10149,2018,26W,MCLO,3,1,n,3,AGM,Loamy,WSPG,151.2330198
10150,2018,26W,MCLO,3,1,s,3,AGM,Loamy,AG,74.2710204
10151,2018,26W,MCLO,3,1,s,3,AGM,Loamy,BOBU,152.8476072
10152,2018,26W,MCLO,3,1,s,3,AGM,Loamy,C3PG,180.295593
10153,2018,26W,MCLO,3,1,s,3,AGM,Loamy,FORB,108.1773558
10154,2018,26W,MCLO,3,1,s,3,AGM,Loamy,SD,53.2813842
10155,2018,26W,MCLO,3,1,s,3,AGM,Loamy,SS,0
10156,2018,26W,MCLO,3,1,s,3,AGM,Loamy,WSPG,6.4583496
10157,2018,26W,MCLO,3,4,n,3,AGM,Loamy,AG,93.1078734
10158,2018,26W,MCLO,3,4,n,3,AGM,Loamy,BOBU,32.291748
10159,2018,26W,MCLO,3,4,n,3,AGM,Loamy,C3PG,37.1355102
10160,2018,26W,MCLO,3,4,n,3,AGM,Loamy,FORB,430.55664
10161,2018,26W,MCLO,3,4,n,3,AGM,Loamy,SD,215.8165158
10162,2018,26W,MCLO,3,4,n,3,AGM,Loamy,SS,0
10163,2018,26W,MCLO,3,4,n,3,AGM,Loamy,WSPG,48.9758178
10164,2018,26W,MCLO,3,4,s,3,AGM,Loamy,AG,127.5524046
10165,2018,26W,MCLO,3,4,s,3,AGM,Loamy,BOBU,229.8096066
10166,2018,26W,MCLO,3,4,s,3,AGM,Loamy,C3PG,0
10167,2018,26W,MCLO,3,4,s,3,AGM,Loamy,FORB,335.8341792
10168,2018,26W,MCLO,3,4,s,3,AGM,Loamy,SD,55.9723632
10169,2018,26W,MCLO,3,4,s,3,AGM,Loamy,SS,0
10170,2018,26W,MCLO,3,4,s,3,AGM,Loamy,WSPG,0
10171,2018,26W,MCLO,4,1,n,3,AGM,Loamy,AG,214.2019284
10172,2018,26W,MCLO,4,1,n,3,AGM,Loamy,BOBU,469.3067376
10173,2018,26W,MCLO,4,1,n,3,AGM,Loamy,C3PG,370.8169062
10174,2018,26W,MCLO,4,1,n,3,AGM,Loamy,FORB,174.3754392
10175,2018,26W,MCLO,4,1,n,3,AGM,Loamy,SD,143.6982786
10176,2018,26W,MCLO,4,1,n,3,AGM,Loamy,SS,0
10177,2018,26W,MCLO,4,1,n,3,AGM,Loamy,WSPG,0
10178,2018,26W,MCLO,4,1,s,3,AGM,Loamy,AG,134.54895
10179,2018,26W,MCLO,4,1,s,3,AGM,Loamy,BOBU,137.7781248
10180,2018,26W,MCLO,4,1,s,3,AGM,Loamy,C3PG,286.3201656
10181,2018,26W,MCLO,4,1,s,3,AGM,Loamy,FORB,50.0522094
10182,2018,26W,MCLO,4,1,s,3,AGM,Loamy,SD,236.2679562
10183,2018,26W,MCLO,4,1,s,3,AGM,Loamy,SS,229.8096066
10184,2018,26W,MCLO,4,1,s,3,AGM,Loamy,WSPG,0
10185,2018,26W,MCLO,4,4,s,3,AGM,Loamy,AG,243.8026974
10186,2018,26W,MCLO,4,4,s,3,AGM,Loamy,BOBU,158.2295652
10187,2018,26W,MCLO,4,4,s,3,AGM,Loamy,C3PG,52.7431884
10188,2018,26W,MCLO,4,4,s,3,AGM,Loamy,FORB,0
10189,2018,26W,MCLO,4,4,s,3,AGM,Loamy,SD,128.6287962
10190,2018,26W,MCLO,4,4,s,3,AGM,Loamy,SS,0
10191,2018,26W,MCLO,4,4,s,3,AGM,Loamy,WSPG,0
10192,2018,31E,MCLO,1,1,n,5,TGM,Loamy,AG,158.767761
10193,2018,31E,MCLO,1,1,n,5,TGM,Loamy,BOBU,550.0361076
10194,2018,31E,MCLO,1,1,n,5,TGM,Loamy,C3PG,50.5904052
10195,2018,31E,MCLO,1,1,n,5,TGM,Loamy,FORB,9.1493286
10196,2018,31E,MCLO,1,1,n,5,TGM,Loamy,SD,119.4794676
10197,2018,31E,MCLO,1,1,n,5,TGM,Loamy,SS,0
10198,2018,31E,MCLO,1,1,n,5,TGM,Loamy,WSPG,0
10199,2018,31E,MCLO,1,1,s,5,TGM,Loamy,AG,293.316711
10200,2018,31E,MCLO,1,1,s,5,TGM,Loamy,BOBU,228.1950192
10201,2018,31E,MCLO,1,1,s,5,TGM,Loamy,C3PG,19.9132446
10202,2018,31E,MCLO,1,1,s,5,TGM,Loamy,FORB,155.5385862
10203,2018,31E,MCLO,1,1,s,5,TGM,Loamy,SD,193.2122922
10204,2018,31E,MCLO,1,1,s,5,TGM,Loamy,SS,0
10205,2018,31E,MCLO,1,1,s,5,TGM,Loamy,WSPG,0
10206,2018,31E,MCLO,1,4,n,5,TGM,Loamy,AG,0
10207,2018,31E,MCLO,1,4,n,5,TGM,Loamy,BOBU,125.3996214
10208,2018,31E,MCLO,1,4,n,5,TGM,Loamy,C3PG,79.6529784
10209,2018,31E,MCLO,1,4,n,5,TGM,Loamy,FORB,32.291748
10210,2018,31E,MCLO,1,4,n,5,TGM,Loamy,SD,59.201538
10211,2018,31E,MCLO,1,4,n,5,TGM,Loamy,SS,0
10212,2018,31E,MCLO,1,4,n,5,TGM,Loamy,WSPG,73.1946288
10213,2018,31E,MCLO,1,4,s,5,TGM,Loamy,AG,0
10214,2018,31E,MCLO,1,4,s,5,TGM,Loamy,BOBU,371.8932978
10215,2018,31E,MCLO,1,4,s,5,TGM,Loamy,C3PG,100.6426146
10216,2018,31E,MCLO,1,4,s,5,TGM,Loamy,FORB,0
10217,2018,31E,MCLO,1,4,s,5,TGM,Loamy,SD,0
10218,2018,31E,MCLO,1,4,s,5,TGM,Loamy,SS,665.2100088
10219,2018,31E,MCLO,1,4,s,5,TGM,Loamy,WSPG,0
10220,2018,31E,MCLO,2,1,n,5,TGM,Loamy,AG,437.0149896
10221,2018,31E,MCLO,2,1,n,5,TGM,Loamy,BOBU,212.587341
10222,2018,31E,MCLO,2,1,n,5,TGM,Loamy,C3PG,179.7573972
10223,2018,31E,MCLO,2,1,n,5,TGM,Loamy,FORB,4.8437622
10224,2018,31E,MCLO,2,1,n,5,TGM,Loamy,SD,624.307128
10225,2018,31E,MCLO,2,1,n,5,TGM,Loamy,SS,0
10226,2018,31E,MCLO,2,1,n,5,TGM,Loamy,WSPG,75.347412
10227,2018,31E,MCLO,2,1,s,5,TGM,Loamy,AG,175.4518308
10228,2018,31E,MCLO,2,1,s,5,TGM,Loamy,BOBU,521.5117302
10229,2018,31E,MCLO,2,1,s,5,TGM,Loamy,C3PG,801.911742
10230,2018,31E,MCLO,2,1,s,5,TGM,Loamy,FORB,270.7124874
10231,2018,31E,MCLO,2,1,s,5,TGM,Loamy,SD,679.7412954
10232,2018,31E,MCLO,2,1,s,5,TGM,Loamy,SS,0
10233,2018,31E,MCLO,2,1,s,5,TGM,Loamy,WSPG,260.4867672
10234,2018,31E,MCLO,2,4,n,5,TGM,Loamy,AG,138.8545164
10235,2018,31E,MCLO,2,4,n,5,TGM,Loamy,BOBU,186.7539426
10236,2018,31E,MCLO,2,4,n,5,TGM,Loamy,C3PG,68.3508666
10237,2018,31E,MCLO,2,4,n,5,TGM,Loamy,FORB,50.0522094
10238,2018,31E,MCLO,2,4,n,5,TGM,Loamy,SD,553.8034782
10239,2018,31E,MCLO,2,4,n,5,TGM,Loamy,SS,0
10240,2018,31E,MCLO,2,4,n,5,TGM,Loamy,WSPG,65.6598876
10241,2018,31E,MCLO,2,4,s,5,TGM,Loamy,AG,13.454895
10242,2018,31E,MCLO,2,4,s,5,TGM,Loamy,BOBU,230.3478024
10243,2018,31E,MCLO,2,4,s,5,TGM,Loamy,C3PG,101.1808104
10244,2018,31E,MCLO,2,4,s,5,TGM,Loamy,FORB,9.6875244
10245,2018,31E,MCLO,2,4,s,5,TGM,Loamy,SD,343.3689204
10246,2018,31E,MCLO,2,4,s,5,TGM,Loamy,SS,0
10247,2018,31E,MCLO,2,4,s,5,TGM,Loamy,WSPG,32.8299438
10248,2018,31E,MCLO,3,1,n,5,TGM,Loamy,AG,217.4311032
10249,2018,31E,MCLO,3,1,n,5,TGM,Loamy,BOBU,255.1048092
10250,2018,31E,MCLO,3,1,n,5,TGM,Loamy,C3PG,67.8126708
10251,2018,31E,MCLO,3,1,n,5,TGM,Loamy,FORB,39.8264892
10252,2018,31E,MCLO,3,1,n,5,TGM,Loamy,SD,593.0917716
10253,2018,31E,MCLO,3,1,n,5,TGM,Loamy,SS,0
10254,2018,31E,MCLO,3,1,n,5,TGM,Loamy,WSPG,1082.84995
10255,2018,31E,MCLO,3,1,s,5,TGM,Loamy,AG,53.2813842
10256,2018,31E,MCLO,3,1,s,5,TGM,Loamy,BOBU,411.1815912
10257,2018,31E,MCLO,3,1,s,5,TGM,Loamy,C3PG,0
10258,2018,31E,MCLO,3,1,s,5,TGM,Loamy,FORB,57.5869506
10259,2018,31E,MCLO,3,1,s,5,TGM,Loamy,SD,251.8756344
10260,2018,31E,MCLO,3,1,s,5,TGM,Loamy,SS,0
10261,2018,31E,MCLO,3,1,s,5,TGM,Loamy,WSPG,0
10262,2018,31E,MCLO,3,4,n,5,TGM,Loamy,AG,0
10263,2018,31E,MCLO,3,4,n,5,TGM,Loamy,BOBU,213.6637326
10264,2018,31E,MCLO,3,4,n,5,TGM,Loamy,C3PG,816.4430286
10265,2018,31E,MCLO,3,4,n,5,TGM,Loamy,FORB,0
10266,2018,31E,MCLO,3,4,n,5,TGM,Loamy,SD,722.2587636
10267,2018,31E,MCLO,3,4,n,5,TGM,Loamy,SS,0
10268,2018,31E,MCLO,3,4,n,5,TGM,Loamy,WSPG,0
10269,2018,31E,MCLO,3,4,s,5,TGM,Loamy,AG,2.690979
10270,2018,31E,MCLO,3,4,s,5,TGM,Loamy,BOBU,252.4138302
10271,2018,31E,MCLO,3,4,s,5,TGM,Loamy,C3PG,363.282165
10272,2018,31E,MCLO,3,4,s,5,TGM,Loamy,FORB,30.6771606
10273,2018,31E,MCLO,3,4,s,5,TGM,Loamy,SD,67.8126708
10274,2018,31E,MCLO,3,4,s,5,TGM,Loamy,SS,0
10275,2018,31E,MCLO,3,4,s,5,TGM,Loamy,WSPG,25.2952026
10276,2018,31E,MCLO,4,1,n,5,TGM,Sandy,AG,50.5904052
10277,2018,31E,MCLO,4,1,n,5,TGM,Sandy,BOBU,257.7957882
10278,2018,31E,MCLO,4,1,n,5,TGM,Sandy,C3PG,20.4514404
10279,2018,31E,MCLO,4,1,n,5,TGM,Sandy,FORB,9.6875244
10280,2018,31E,MCLO,4,1,n,5,TGM,Sandy,SD,135.6253416
10281,2018,31E,MCLO,4,1,n,5,TGM,Sandy,SS,0
10282,2018,31E,MCLO,4,1,n,5,TGM,Sandy,WSPG,0
10283,2018,31E,MCLO,4,1,s,5,TGM,Sandy,AG,128.0906004
10284,2018,31E,MCLO,4,1,s,5,TGM,Sandy,BOBU,243.8026974
10285,2018,31E,MCLO,4,1,s,5,TGM,Sandy,C3PG,0
10286,2018,31E,MCLO,4,1,s,5,TGM,Sandy,FORB,28.5243774
10287,2018,31E,MCLO,4,1,s,5,TGM,Sandy,SD,212.0491452
10288,2018,31E,MCLO,4,1,s,5,TGM,Sandy,SS,0
10289,2018,31E,MCLO,4,1,s,5,TGM,Sandy,WSPG,39.2882934
10290,2018,31E,MCLO,4,4,n,5,TGM,Sandy,AG,0.43055664
10291,2018,31E,MCLO,4,4,n,5,TGM,Sandy,BOBU,418.7163324
10292,2018,31E,MCLO,4,4,n,5,TGM,Sandy,C3PG,6.9965454
10293,2018,31E,MCLO,4,4,n,5,TGM,Sandy,FORB,241.6499142
10294,2018,31E,MCLO,4,4,n,5,TGM,Sandy,SD,205.0525998
10295,2018,31E,MCLO,4,4,n,5,TGM,Sandy,SS,0
10296,2018,31E,MCLO,4,4,n,5,TGM,Sandy,WSPG,0
10297,2018,31E,MCLO,4,4,s,5,TGM,Sandy,AG,18.2986572
10298,2018,31E,MCLO,4,4,s,5,TGM,Sandy,BOBU,435.4004022
10299,2018,31E,MCLO,4,4,s,5,TGM,Sandy,C3PG,64.583496
10300,2018,31E,MCLO,4,4,s,5,TGM,Sandy,FORB,102.7953978
10301,2018,31E,MCLO,4,4,s,5,TGM,Sandy,SD,307.3098018
10302,2018,31E,MCLO,4,4,s,5,TGM,Sandy,SS,0
10303,2018,31E,MCLO,4,4,s,5,TGM,Sandy,WSPG,0
10304,2018,31W,MCLO,1,1,n,5,AGM,Loamy,AG,54.3577758
10305,2018,31W,MCLO,1,1,n,5,AGM,Loamy,BOBU,192.1359006
10306,2018,31W,MCLO,1,1,n,5,AGM,Loamy,C3PG,0
10307,2018,31W,MCLO,1,1,n,5,AGM,Loamy,FORB,25.8333984
10308,2018,31W,MCLO,1,1,n,5,AGM,Loamy,SD,323.4556758
10309,2018,31W,MCLO,1,1,n,5,AGM,Loamy,SS,0
10310,2018,31W,MCLO,1,1,n,5,AGM,Loamy,WSPG,0
10311,2018,31W,MCLO,1,1,s,5,AGM,Loamy,AG,427.3274652
10312,2018,31W,MCLO,1,1,s,5,AGM,Loamy,BOBU,81.8057616
10313,2018,31W,MCLO,1,1,s,5,AGM,Loamy,C3PG,34.4445312
10314,2018,31W,MCLO,1,1,s,5,AGM,Loamy,FORB,55.9723632
10315,2018,31W,MCLO,1,1,s,5,AGM,Loamy,SD,335.8341792
10316,2018,31W,MCLO,1,1,s,5,AGM,Loamy,SS,0
10317,2018,31W,MCLO,1,1,s,5,AGM,Loamy,WSPG,0
10318,2018,31W,MCLO,1,4,n,5,AGM,Loamy,AG,291.7021236
10319,2018,31W,MCLO,1,4,n,5,AGM,Loamy,BOBU,213.1255368
10320,2018,31W,MCLO,1,4,n,5,AGM,Loamy,C3PG,157.6913694
10321,2018,31W,MCLO,1,4,n,5,AGM,Loamy,FORB,15.6076782
10322,2018,31W,MCLO,1,4,n,5,AGM,Loamy,SD,738.9428334
10323,2018,31W,MCLO,1,4,n,5,AGM,Loamy,SS,0
10324,2018,31W,MCLO,1,4,n,5,AGM,Loamy,WSPG,0
10325,2018,31W,MCLO,1,4,s,5,AGM,Loamy,AG,92.5696776
10326,2018,31W,MCLO,1,4,s,5,AGM,Loamy,BOBU,113.021118
